file_name,lines,authors,shas,the_first_time,the_last_time,average_date,total_shas,last_fixes,fixes_percent
tools/testing/selftests/bpf/progs/test_core_reloc_primitives.c,46,2,4,1565159997,1579500405,1566992406,5,3e689141e64d,20.0
drivers/net/wireless/ti/wlcore/spi.c,576,21,30,1306881908,1571908921,1366245019,38,d382b9c00782,7.894736842
drivers/media/pci/saa7134/saa7134-input.c,1000,14,29,1311247043,1558918506,1339856373,32,86fe1ac0d563,6.25
arch/s390/kernel/dumpstack.c,217,9,23,1363239865,1574854519,1465333852,38,d0208639dbc6,2.631578947
drivers/clk/sunxi-ng/ccu-sun8i-de2.c,366,5,8,1494779434,1559085476,1507029172,8,cf4881c12935,37.5
drivers/hsi/controllers/omap_ssi_port.c,1406,10,25,1387121938,1564456516,1397826047,32,c2f90a465df7,9.375
sound/firewire/oxfw/oxfw-stream.c,831,3,33,1417193967,1578904458,1471687119,43,4c098dab121a,6.976744186
fs/btrfs/delayed-inode.c,1985,29,96,1309949513,1569457772,1351867665,122,f218ea6c4792,2.459016393
drivers/net/ethernet/mellanox/mlxsw/pci.c,1865,11,42,1438184027,1570074574,1454170387,65,67c14cc9b350,9.230769231
drivers/clk/qcom/gcc-msm8916.c,3417,7,21,1426666102,1559085476,1429866943,25,d8e488e8242e,12.0
net/netfilter/nft_quota.c,256,5,13,1471455966,1566798053,1486473055,14,8010d7feb2f0,7.142857143
drivers/net/ethernet/stmicro/stmmac/dwmac-stm32.c,528,8,12,1472466218,1573633358,1514682257,12,d2ed0a7755fe,8.333333332999999
drivers/misc/enclosure.c,682,11,16,1311247043,1578475292,1341058894,15,529244bd1afc,13.33333333
drivers/hwtracing/coresight/coresight-funnel.c,375,9,20,1414984059,1574049126,1480091212,27,edda32dabedb,7.407407407000001
net/wireless/core.c,1506,47,114,1310034294,1574737544,1379059475,151,e6f4051123fd,4.6357615889999995
net/tipc/crypto.c,1983,3,3,1573185911,1575890025,1573187406,3,c33fdc345331,33.33333333
drivers/ntb/hw/intel/ntb_hw_gen1.c,2083,10,45,1353063177,1549980568,1426592229,4,7756e2b5d68c,25.0
drivers/s390/scsi/zfcp_fsf.c,2531,14,48,1311247043,1581384458,1334714401,54,2190168aaea4,22.22222222
arch/x86/purgatory/purgatory.c,57,5,6,1407479162,1567348531,1445277819,10,4ce97317f41d,20.0
arch/arm/mach-omap2/omap-secure.c,215,8,13,1307354209,1577953182,1417594962,15,863204cfdae9,6.666666667
drivers/acpi/acpica/dsinit.c,224,5,15,1311247043,1578627109,1344293809,22,8633db6b0279,4.545454545
drivers/hid/wacom_wac.c,4941,17,246,1308572746,1576462737,1430840154,219,ff479731c385,12.78538813
drivers/input/joystick/db9.c,711,5,8,1308572746,1558918505,1322577019,9,42beaccb2a66,22.22222222
arch/s390/kernel/stacktrace.c,67,6,7,1311247043,1573008961,1529616517,18,d0208639dbc6,11.11111111
drivers/firmware/efi/runtime-wrappers.c,478,10,15,1403755745,1559354922,1467109636,22,ef1491e79130,4.545454545
drivers/md/bcache/io.c,174,5,16,1364026291,1561723169,1416778689,33,6e916a7eb1bc,9.090909091
drivers/input/serio/ambakmi.c,211,9,11,1311247043,1558918501,1318438858,12,cee3d8ccbecb,8.333333332999999
drivers/pci/hotplug/pciehp_hpc.c,948,20,84,1310008750,1573190335,1434258218,114,157c1062fcd8,10.52631579
drivers/infiniband/hw/hns/hns_roce_main.c,960,19,55,1469099198,1578738759,1501582092,91,25f3b49b9288,3.296703297
tools/testing/radix-tree/idr-test.c,558,4,21,1481933897,1559085482,1498293027,23,5c089fd0c734,8.695652174
drivers/infiniband/hw/mlx5/cmd.c,382,8,20,1484729889,1576123357,1527634762,24,dc2316eba73f,16.66666667
drivers/net/phy/phylink.c,1990,20,79,1500966193,1583081702,1522569276,96,eed70fd9452f,19.79166667
drivers/media/platform/mtk-vcodec/mtk_vcodec_dec.c,1534,11,23,1472779194,1578365088,1482152421,27,52fafc58c353,7.407407407000001
arch/mips/bcm47xx/setup.c,280,8,29,1306157047,1549250778,1367628610,42,321c46b91550,2.3809523809999997
drivers/pinctrl/sunxi/pinctrl-sun50i-h6.c,615,3,3,1521208930,1555152853,1521306906,3,10098709b4ee,33.33333333
tools/testing/selftests/bpf/prog_tests/send_signal.c,195,4,8,1558594067,1579138804,1564809652,9,35697c12d7ff,11.11111111
sound/soc/codecs/cs42xx8.c,695,7,13,1395310717,1566900826,1428709808,18,48dfd37a0f85,11.11111111
net/batman-adv/bridge_loop_avoidance.c,2544,14,105,1327233619,1577808001,1395932563,136,4ba104f468bb,5.147058824
net/sched/sch_netem.c,1294,33,75,1303125322,1571361418,1374350613,95,e0ad032e1447,14.73684211
net/decnet/dn_route.c,1921,24,49,1306881908,1576983069,1319467363,66,008027c31d57,3.03030303
drivers/net/wireless/ath/ath10k/coredump.c,1311,7,17,1513928323,1569496021,1519229671,17,38faed150438,11.76470588
drivers/tty/vt/selection.c,410,10,25,1310625314,1582865646,1378213915,25,e8c75a30a23c,8.0
drivers/input/touchscreen/elants_i2c.c,1465,13,18,1416389204,1576114365,1427522852,22,1c3415a06b10,4.545454545
drivers/usb/host/ohci-at91.c,701,26,50,1310527757,1568162514,1368241013,73,be731286685a,5.479452055
arch/mips/txx9/jmr3927/setup.c,223,2,3,1311247043,1481076315,1321522622,2,2cec11d87181,50.0
drivers/usb/phy/phy-mxs-usb.c,885,19,44,1341673007,1567586907,1428356412,42,4.99E+11,4.7619047619999995
tools/testing/selftests/bpf/verifier/ld_imm64.c,154,2,2,1548401083,1551704933,1548701433,2,20182390c413,50.0
drivers/gpu/drm/nouveau/dispnv50/head.c,538,5,15,1525783187,1573805239,1530291200,17,ac2d9275f371,17.64705882
fs/nfs/nfs3client.c,120,7,14,1343635519,1575934274,1392365647,15,3fc3edf141fd,13.33333333
drivers/ptp/ptp_dte.c,347,7,7,1497245161,1570633405,1498012037,7,3d05035efaac,14.28571429
arch/s390/kernel/time.c,861,21,45,1311247043,1531990533,1363100216,61,191ce9d1fde8,1.6393442619999998
drivers/video/backlight/corgi_lcd.c,608,7,19,1311247043,1559614293,1316297195,19,2023b0524a63,5.263157895
drivers/net/ethernet/chelsio/cxgb4/cxgb4_uld.c,758,15,25,1471408383,1573133347,1487315710,28,fc89cc358fb6,14.28571429
drivers/scsi/mpt3sas/mpt3sas_transport.c,1979,10,24,1354232661,1577312010,1380493544,32,91b7bdb2c008,3.125
drivers/staging/kpc2000/kpc2000_i2c.c,729,8,20,1555677725,1579574781,1561509348,25,99bf7761b7cd,4.0
drivers/iio/light/cm3605.c,330,3,3,1482072965,1558242500,1482320941,4,d1242acc566a,25.0
drivers/usb/core/hcd-pci.c,620,16,17,1311247043,1578275030,1331384500,26,76da906ad727,7.692307692000001
drivers/infiniband/hw/hns/hns_roce_ah.c,103,7,10,1469099198,1567566883,1497200041,19,6734b2973565,10.52631579
arch/arm/mm/mmap.c,189,9,11,1311247043,1509520077,1325770441,19,d8aa712c3014,5.263157895
drivers/net/wireless/broadcom/brcm80211/brcmfmac/msgbuf.c,1658,10,42,1406697603,1578491868,1421781803,24,0c7051610c57,8.333333332999999
drivers/scsi/bnx2i/bnx2i_iscsi.c,2302,17,28,1306466193,1573043541,1312048112,30,29d28f2b8d37,6.666666667
drivers/rapidio/rio_cm.c,2377,4,7,1470117985,1558918506,1470598266,7,5ac188b12e7c,14.28571429
fs/jbd2/commit.c,1121,20,49,1311247043,1572947064,1335577554,59,c96dceeabf76,3.389830508
drivers/net/ethernet/intel/ixgbe/ixgbe_ptp.c,1501,16,49,1335821081,1559906360,1413282025,60,b97c0b521ae0,5.0
arch/x86/events/intel/uncore_snb.c,1004,15,29,1406704933,1578629711,1458570784,21,8041ffd36f42,4.7619047619999995
drivers/net/wireless/broadcom/brcm80211/brcmfmac/pno.c,595,5,14,1479867922,1569401097,1494213872,16,2b66325d5ea7,6.25
drivers/net/ethernet/freescale/dpaa/dpaa_eth.c,3152,25,66,1469435901,1583824014,1492756353,82,c27569fcd6e1,4.87804878
tools/testing/selftests/bpf/progs/fexit_bpf2bpf_simple.c,27,3,3,1575450367,1579500405,1575954038,3,3e689141e64d,33.33333333
net/mptcp/protocol.c,1248,7,24,1579596975,1582690743,1579702617,26,dc24f8b4ecd3,19.23076923
drivers/media/platform/davinci/vpfe_capture.c,1902,20,49,1311247043,1578295971,1326563140,59,6759b019eeac,5.084745763
drivers/net/ethernet/mellanox/mlx5/core/rdma.c,184,4,5,1556532856,1567093354,1556904254,5,3a6ef5158d4a,40.0
drivers/net/usb/cdc_mbim.c,681,14,34,1350874596,1559614293,1377664025,38,6b5eeb7f874b,5.263157895
drivers/usb/chipidea/udc.c,2063,30,99,1307354793,1571909267,1362383042,130,aa1f058d7d92,0.7692307690000001
drivers/net/wireless/mediatek/mt76/mt76x0/main.c,66,4,18,1533019260,1572330884,1541945567,55,3341ba9f0f26,3.6363636360000005
drivers/block/loop.c,2331,49,130,1311247043,1573716876,1397336692,168,efcfec579f61,8.333333332999999
arch/arm64/kvm/hyp/sysreg-sr.c,342,7,28,1445248968,1576468590,1496417429,33,7d82602909ed,6.0606060610000005
net/netfilter/nft_set_pipapo.c,2104,1,4,1579623475,1582225461,1579631347,4,212d58c106fd,75.0
tools/testing/selftests/bpf/progs/test_map_in_map.c,53,4,4,1542718557,1579500405,1549594526,4,3e689141e64d,25.0
drivers/i2c/muxes/i2c-mux-pinctrl.c,198,8,12,1337304574,1559526815,1426270206,21,be9bac020cac,4.7619047619999995
drivers/iio/pressure/mpl3115.c,340,6,8,1384256580,1559120264,1392580488,9,9cf6cdba586c,22.22222222
drivers/usb/typec/ucsi/displayport.c,315,1,4,1556011309,1577697958,1557096394,5,f2372b87c386,20.0
tools/testing/selftests/bpf/progs/tcp_rtt.c,60,3,3,1562030041,1579500405,1563168567,3,3e689141e64d,33.33333333
tools/perf/ui/stdio/hist.c,916,9,77,1345441925,1574691850,1422745933,104,9a6ad25b5a20,0.961538462
arch/ia64/mm/init.c,694,15,29,1310374312,1578113973,1341099746,52,3fed6ae4b027,3.8461538460000004
drivers/mtd/nand/bbt.c,131,2,2,1517842925,1543275892,1518231215,2,40b412897ccb,50.0
arch/x86/kvm/cpuid.c,1073,46,100,1320908242,1576736279,1418926430,150,a47970ed74a5,10.66666667
arch/s390/pci/pci_clp.c,667,9,30,1354164921,1576546486,1420341827,33,1354b38b3ddf,3.03030303
drivers/net/wireless/marvell/mwifiex/wmm.c,1535,21,72,1306480715,1577932766,1353338493,14,63d7ef36103d,14.28571429
drivers/infiniband/hw/mlx5/ib_virt.c,223,3,4,1457708322,1579154448,1470620133,4,4bbd4923d1f5,25.0
net/rose/rose_loopback.c,123,4,4,1311247043,1558918501,1349908025,3,0453c6824595,33.33333333
fs/btrfs/tests/inode-tests.c,1126,10,22,1381473849,1575279263,1424788593,33,e3b8a4858566,3.03030303
drivers/md/bcache/bset.c,1386,8,44,1364026291,1579798896,1393883199,61,31b90956b124,1.6393442619999998
drivers/scsi/arm/fas216.c,3037,9,14,1311247043,1565033175,1313338582,15,96d5eaa9bb74,6.666666667
drivers/net/ethernet/intel/ice/ice_ethtool.c,3899,20,63,1521503896,1581571883,1549044602,68,cba5957d7e08,1.470588235
drivers/hv/connection.c,474,11,55,1307346610,1571118406,1416447697,72,37c2578c0c40,2.777777778
arch/mips/pci/pci-mt7620.c,420,6,9,1451910241,1559614293,1453161697,12,8593b18ad348,16.66666667
block/blk-mq-sysfs.c,384,15,31,1382577605,1572856013,1434243113,59,d2c9be89f8eb,8.474576271
kernel/trace/trace_events_hist.c,7421,13,126,1456980882,1581936759,1518706974,138,0c62f6cd9ed3,13.76811594
drivers/net/wireless/ath/ath10k/mac.c,9141,85,423,1371041530,1576124077,1428100987,509,911bde0fe5cc,7.269155206000001
drivers/net/ethernet/alteon/acenic.c,3187,19,25,1306881908,1575941031,1310424400,25,d894be57ca92,4.0
fs/gfs2/inode.c,2127,24,114,1307345365,1583803901,1360929939,153,2.10E+11,1.307189542
arch/powerpc/platforms/pseries/dlpar.c,587,19,32,1307519931,1559614293,1391722350,45,087ff6a5ae30,15.55555556
drivers/misc/ocxl/link.c,713,6,14,1516681901,1561011121,1520568903,14,e1e71e201703,14.28571429
drivers/usb/dwc2/hcd_intr.c,2283,17,48,1362995279,1559279052,1380630573,37,babd183915e9,5.405405405
sound/soc/atmel/tse850-pcm5142.c,454,3,7,1479209895,1561690030,1486653028,8,a00cebf51d5c,12.5
drivers/net/wireless/intel/iwlwifi/cfg/6000.c,363,12,34,1306480715,1570679970,1341103809,9,0513c083d1f4,11.11111111
drivers/base/regmap/regmap-w1.c,237,3,3,1496369187,1556193978,1497896226,4,5b20a436835a,25.0
drivers/dma-buf/heaps/cma_heap.c,177,1,1,1575365200,1575365200,1575365200,3,2e7f7cb2b50c,33.33333333
sound/soc/sunxi/sun4i-spdif.c,621,7,12,1454926161,1580722665,1465304483,13,c97c4604c008,7.692307692000001
drivers/firmware/google/memconsole-coreboot.c,112,5,10,1490695887,1559085481,1498705670,11,40fbb2388129,18.18181818
net/netfilter/nft_fib.c,161,4,6,1477299400,1559614293,1480062037,7,e633508a9528,14.28571429
tools/perf/util/build-id.c,885,20,67,1311247043,1569309252,1439992157,80,8bde8516893d,2.5
drivers/net/dsa/b53/b53_mmap.c,288,5,7,1465467833,1522657021,1470439272,8,861690d05439,12.5
drivers/net/dsa/rtl8366.c,519,2,4,1531539955,1569918523,1532335960,5,e8521e53cca5,40.0
drivers/misc/mic/scif/scif_rma.c,1752,10,14,1443521729,1558918521,1444622336,15,6484a677294a,26.66666667
kernel/trace/trace_functions.c,813,8,37,1308623755,1509520077,1316915498,47,0f17976568b3,2.127659574
drivers/gpu/drm/i915/i915_vma.c,1331,10,90,1478839434,1579790698,1531424483,135,e4edd4fcbf4d,11.85185185
drivers/staging/mt7621-pinctrl/pinctrl-rt2880.c,399,5,17,1521069755,1563247748,1522960645,27,0ca1f90861b6,11.11111111
tools/build/feature/test-reallocarray.c,10,2,2,1531204985,1550116864,1534987361,2,a96c03e8cdcf,50.0
drivers/clk/sprd/pll.c,268,1,2,1512651430,1567679409,1513062087,2,5e75ea9c6743,50.0
drivers/mmc/core/pwrseq.c,117,4,6,1417156716,1559008641,1442081625,8,636efbc66452,12.5
net/rxrpc/recvmsg.c,772,8,45,1310701654,1572495226,1470800034,55,f9c32435ab72,9.090909091
drivers/gpu/drm/i915/display/intel_atomic.c,558,15,51,1421829344,1578266488,1501506076,16,0ccc42a2fd51,6.25
net/rds/recv.c,834,17,34,1310701654,1566758352,1383630527,40,7d0a06586b26,7.5
drivers/net/ethernet/mellanox/mlx4/fw.c,3108,42,133,1306976493,1548141584,1376395921,146,a40ded604365,11.64383562
drivers/gpu/drm/tegra/hdmi.c,1774,11,55,1352986103,1577946177,1414846019,75,83f8bf4b837b,1.333333333
arch/powerpc/perf/perf_regs.c,115,5,6,1455935566,1558918501,1467813973,6,bf05fc25f268,16.66666667
drivers/gpio/gpio-omap.c,1542,29,120,1303110411,1573008852,1417274668,197,c030a9c96b8e,2.538071066
drivers/acpi/resource.c,776,12,35,1352910601,1571368705,1406152245,46,4a2e7aab4ffc,13.04347826
arch/powerpc/platforms/pseries/dtl.c,356,9,16,1311247043,1571026602,1328481070,17,9258227e9dd1,11.76470588
drivers/net/wireless/mediatek/mt76/mt76x02_phy.c,204,4,12,1537595130,1563958700,1539090781,13,f1b8ee35fec4,7.692307692000001
net/hsr/hsr_main.c,135,3,13,1383138647,1577521689,1406312480,19,04b69426d846,21.05263158
drivers/scsi/fdomain_isa.c,221,2,2,1557832989,1563291714,1557882389,3,22d5aa3a4570,33.33333333
sound/soc/codecs/wm8400.c,1357,8,18,1307327903,1558918501,1326006582,34,822e70a8210b,2.9411764710000003
drivers/gpu/drm/drm_format_helper.c,324,2,9,1554436335,1557981112,1554608158,11,79b979735e85,9.090909091
arch/powerpc/mm/nohash/8xx.c,281,2,27,1455008870,1576282229,1510631037,5,0601546f23fb,20.0
drivers/pci/bus.c,425,14,36,1311247043,1555715240,1367983082,45,9a2a5a638f8e,15.55555556
drivers/rtc/rtc-ds1672.c,161,8,15,1303129017,1554649541,1382560318,20,f0c04c276739,5.0
drivers/cpufreq/armada-8k-cpufreq.c,209,4,4,1547797861,1563723495,1548024899,4,d3c1e33f5c86,25.0
drivers/fpga/dfl-fme-pr.c,482,4,5,1530320004,1564914015,1531377306,7,029d727b4f5d,14.28571429
drivers/mmc/host/android-goldfish.c,552,9,10,1358783026,1559614293,1367148384,13,17e96d8516e3,7.692307692000001
drivers/md/bcache/util.c,287,7,19,1364026291,1550229198,1412903790,24,9ce762e85bc9,4.166666667
drivers/input/touchscreen/ad7879-spi.c,71,8,10,1308572746,1558670649,1374502710,17,4e34025b3401,11.76470588
drivers/infiniband/ulp/ipoib/ipoib_verbs.c,291,13,20,1311247043,1558317260,1351487517,26,efc1eedbf63a,3.8461538460000004
sound/usb/line6/pod.c,546,10,29,1311247043,1578014226,1377480994,27,b027d1126383,3.7037037039999996
tools/perf/util/trace-event-scripting.c,160,8,11,1311247043,1563686631,1346182240,18,cf346d5bd4b9,5.555555556
drivers/mmc/host/sdhci-of-arasan.c,1346,24,40,1385949756,1574223449,1503654235,54,7bda9482e7ed,3.7037037039999996
arch/mips/mm/cache.c,243,12,21,1308298828,1546513077,1338758508,27,37d22a0d798b,3.7037037039999996
drivers/net/wireless/realtek/rtlwifi/base.c,2772,25,79,1306480715,1569985945,1391438101,60,8cfa272b0d32,10.0
drivers/net/wireless/quantenna/qtnfmac/cfg80211.c,1294,9,60,1494485461,1578557872,1511919271,79,c1e3f64f8738,1.265822785
drivers/net/wireless/ath/ath10k/hw.c,1167,20,35,1422072889,1570092322,1491653450,36,e720ba1dcc33,13.88888889
drivers/gpu/drm/rockchip/rockchip_drm_gem.c,566,15,18,1408703786,1570597822,1458508736,23,a8594f20cafa,4.347826087
drivers/net/wireless/marvell/mwifiex/sta_event.c,1084,19,58,1311247043,1561430445,1404661564,21,dc386ce76ded,4.7619047619999995
drivers/misc/ocxl/config.c,859,4,7,1516681901,1559711745,1524969158,7,6f8e45f7eb1b,14.28571429
crypto/rsa-pkcs1pad.c,710,10,20,1449306574,1577966327,1464007326,23,0cf43f509f72,8.695652174
arch/powerpc/kernel/signal_64.c,922,21,43,1311247043,1581352709,1383844381,53,2464cc4c3456,13.20754717
drivers/firmware/efi/arm-init.c,389,5,22,1448861298,1578910960,1492357491,28,33412b867313,10.71428571
drivers/media/usb/pvrusb2/pvrusb2-hdw.c,5138,20,33,1309672992,1566824128,1319213491,34,c1ced46c7b49,2.9411764710000003
drivers/infiniband/hw/mlx5/srq.c,487,18,31,1373189149,1579070611,1416512106,48,d63c46734c54,16.66666667
drivers/gpu/drm/i915/i915_sysfs.c,622,22,62,1334063821,1578630656,1432230729,122,e6154e4cb8b0,3.278688525
net/sched/cls_fw.c,461,16,37,1303125322,1579767978,1380035789,51,2e24cd755552,9.803921569
drivers/crypto/s5p-sss.c,2391,12,40,1311247043,1573294172,1477023486,51,aa1abbe015c3,11.76470588
drivers/net/thunderbolt.c,1363,4,8,1506922725,1564443633,1507254280,9,027d351c5417,33.33333333
arch/powerpc/kvm/book3s_hv_rm_xive.c,47,2,2,1491386096,1509520077,1491771925,3,d222af072380,33.33333333
drivers/input/touchscreen/ucb1400_ts.c,460,7,15,1308572746,1559614293,1315957907,17,39467fc1054a,5.882352941000001
drivers/soc/tegra/pmc.c,3131,21,88,1405055946,1578275030,1489974781,102,cd4a709a19d5,8.823529412000001
kernel/trace/trace_hwlat.c,638,9,17,1485938200,1574041390,1509904422,20,fc64e4ad80d4,15.0
drivers/net/wireless/realtek/rtl8xxxu/rtl8xxxu_core.c,6875,25,180,1444826691,1575953064,1458771919,76,39a4281c312f,2.631578947
drivers/base/arch_topology.c,551,13,23,1496224768,1579225972,1536340685,25,9de9a4494826,8.0
fs/jffs2/nodelist.c,755,5,6,1311247043,1574995770,1313045775,6,6e78c01fde90,16.66666667
drivers/power/supply/bq25890_charger.c,1080,9,14,1432023880,1579165740,1444656851,15,cb619e80333a,20.0
drivers/thermal/qcom/tsens-common.c,695,5,19,1462429299,1572573635,1553500284,28,f0a353b4d184,3.571428571
drivers/usb/gadget/udc/dummy_hcd.c,2872,29,79,1307950199,1571646059,1330979637,48,7dbd8f4cabd9,10.41666667
net/ipv6/netfilter.c,268,16,26,1310701654,1571220056,1459402917,35,9669fffc1415,20.0
drivers/input/misc/ims-pcu.c,2150,9,14,1359775573,1559614293,1365932161,14,1916d3192716,7.142857143
arch/x86/kvm/irq_comm.c,432,24,46,1311247043,1581647558,1390105935,39,7455a8327674,7.692307692000001
drivers/pci/endpoint/pci-epf-core.c,398,6,15,1490598901,1553497779,1500517640,16,fb0de5b8dcc6,12.5
fs/btrfs/block-group.c,3354,8,35,1561016265,1579223259,1563432977,40,4b654acdae85,2.5
drivers/hid/hid-logitech-hidpp.c,4051,23,90,1412054307,1578741859,1478612270,109,08c453f6d073,5.504587156
drivers/rtc/rtc-rv3029c2.c,919,9,36,1311247043,1577070870,1468126056,45,a6f26606ddd0,4.444444444
drivers/net/can/spi/mcp251x.c,1236,24,47,1311247043,1570779500,1356506566,35,d84ea2123f8d,8.571428571
fs/notify/group.c,148,11,20,1308043785,1566109126,1377347767,20,12703dbfeb15,5.0
drivers/char/tpm/tpm-interface.c,518,23,72,1307519931,1568950356,1450621739,126,e13cd21ffd50,15.87301587
drivers/media/platform/coda/imx-vdoa.c,350,7,8,1484884820,1558918521,1486272576,10,a874aabef933,20.0
drivers/pci/controller/pci-versatile.c,198,6,14,1422411378,1572427857,1446132194,5,0018b265adf7,20.0
drivers/clk/renesas/r9a06g032-clocks.c,986,5,6,1528948594,1565336587,1533910431,7,ee02950d53ee,14.28571429
arch/arm64/net/bpf_jit_comp.c,978,12,48,1409058930,1567395888,1451990855,63,8968c67a82ab,25.396825399999997
net/netfilter/xt_recent.c,755,20,25,1311247043,1582596389,1330612317,30,db25517a5509,6.666666667
arch/x86/entry/vdso/vdso32-setup.c,99,7,11,1311247043,1575552967,1343206239,7,c06989da39cd,14.28571429
drivers/of/of_net.c,121,8,11,1309759397,1572806433,1429761957,17,3ee9ae74ba4a,17.64705882
drivers/gpu/drm/drm_crtc.c,750,30,107,1311247043,1560411279,1419064978,460,53552d5df669,1.956521739
drivers/usb/gadget/udc/core.c,1625,23,73,1308810375,1578144460,1423376361,31,a4f0927ef588,9.677419355
drivers/net/phy/bcm-cygnus.c,292,4,6,1444105549,1555073223,1500298181,8,79fb218d9798,12.5
drivers/scsi/aic7xxx/aic7xxx_osm_pci.c,471,3,4,1311247043,1578275030,1312526273,3,144ec97493af,33.33333333
sound/soc/codecs/rt1015.c,994,2,4,1579087519,1583204353,1579096456,4,e91440ddfbf4,25.0
lib/stackdepot.c,307,6,9,1458886928,1582200270,1476639533,12,305e519ce48e,16.66666667
net/smc/smc_diag.c,265,5,12,1483952126,1581305773,1495465637,12,457fed775c97,16.66666667
arch/mips/kernel/machine_kexec.c,264,7,10,1311247043,1559519086,1448721208,9,54c721b857fd,11.11111111
net/ipv4/netfilter/nf_dup_ipv4.c,99,6,9,1433066084,1569761643,1438373991,13,a82b0e63917f,7.692307692000001
